state_code,state,district_code,district,primary_irrigation_method,primary_water_source,other_common_methods_or_sources,data_status,granularity,source_id,source_year,source_url,note
17,Meghalaya,658,South West Khasi Hills,Surface irrigation,Surface water,"Streams, springs",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
3,Punjab,39,Sri Muktsar Sahib,Canal/Tube well,Mixed,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
1,Jammu And Kashmir,13,Srinagar,Mixed/Unknown,Unknown,Not specified,PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,Borewell/Tube well,Groundwater,"Canal, Tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
28,Andhra Pradesh,754,Sri Sathya Sai,Borewell/Tube well,Groundwater,"Canal, Tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
24,Gujarat,641,Tapi,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
33,Tamil Nadu,589,Thiruvallur,Tube well/Surface irrigation,Mixed,"Canal, tank, borewell",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
14,Manipur,259,Thoubal,Surface irrigation,Surface water,"Streams, ponds",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
33,Tamil Nadu,592,Tirunelveli,Tube well/Surface irrigation,Mixed,"Canal, tank, borewell",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
13,Nagaland,757,Tseminyu,Surface irrigation,Surface water,"Streams, springs",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
29,Karnataka,548,Tumakuru,Borewell/Tube well,Groundwater,"Canal, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
23,Madhya Pradesh,436,Umaria,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
24,Gujarat,461,Vadodara,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
10,Bihar,224,Vaishali,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
24,Gujarat,462,Valsad,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
33,Tamil Nadu,596,Viluppuram,Tube well/Surface irrigation,Mixed,"Canal, tank, borewell",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
28,Andhra Pradesh,520,Visakhapatnam,Borewell/Tube well,Groundwater,"Canal, Tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
28,Andhra Pradesh,521,Vizianagaram,Borewell/Tube well,Groundwater,"Canal, Tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
7,Delhi,85,West,Tube well,Groundwater,"Tube well, canal",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
24,Gujarat,440,Anand,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
28,Andhra Pradesh,502,Ananthapuramu,Borewell/Tube well,Groundwater,"Canal, Tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
21,Odisha,344,Anugul,Canal/Surface irrigation,Surface water,"Canal, tank, groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
23,Madhya Pradesh,390,Anuppur,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
10,Bihar,188,Araria,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
33,Tamil Nadu,610,Ariyalur,Tube well/Surface irrigation,Mixed,"Canal, tank, borewell",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
23,Madhya Pradesh,391,Ashoknagar,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
9,Uttar Pradesh,124,Baghpat,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
23,Madhya Pradesh,392,Balaghat,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
8,Rajasthan,775,Balotra,Tube well,Groundwater,"Canal, tube well, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
24,Gujarat,441,Banas Kantha,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
8,Rajasthan,88,Banswara,Tube well,Groundwater,"Canal, tube well, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
8,Rajasthan,89,Baran,Tube well,Groundwater,"Canal, tube well, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
21,Odisha,347,Bargarh,Canal/Surface irrigation,Surface water,"Canal, tank, groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
9,Uttar Pradesh,131,Basti,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
8,Rajasthan,774,Beawar,Tube well,Groundwater,"Canal, tube well, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
29,Karnataka,526,Bengaluru Rural,Borewell/Tube well,Groundwater,"Canal, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
24,Gujarat,442,Bharuch,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
23,Madhya Pradesh,396,Bhopal,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
21,Odisha,349,Boudh,Canal/Surface irrigation,Surface water,"Canal, tank, groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
27,Maharashtra,472,Buldhana,Borewell/Tube well,Groundwater,"Canal, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
23,Madhya Pradesh,397,Burhanpur,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
12,Arunachal Pradesh,229,Changlang,Surface irrigation,Surface water,"Streams, springs",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
20,Jharkhand,323,Chatra,Well/Tube well,Groundwater,"Ponds, wells, tube wells",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
29,Karnataka,532,Chikkamagaluru,Borewell/Tube well,Groundwater,"Canal, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
29,Karnataka,533,Chitradurga,Borewell/Tube well,Groundwater,"Canal, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
8,Rajasthan,95,Chittorgarh,Tube well,Groundwater,"Canal, tube well, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
13,Nagaland,758,Chumoukedima,Surface irrigation,Surface water,"Streams, springs",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
8,Rajasthan,96,Churu,Tube well,Groundwater,"Canal, tube well, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
19,West Bengal,308,Cooch Behar,Tube well/Surface irrigation,Mixed,"Tube well, canal",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
38,The Dadra And Nagar Haveli And Daman And Diu,465,Dadra And Nagar Haveli,Mixed/Unknown,Unknown,Not specified,PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
20,Jharkhand,324,Deoghar,Well/Tube well,Groundwater,"Ponds, wells, tube wells",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
24,Gujarat,674,Devbhumi Dwarka,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
22,Chhattisgarh,377,Dhamtari,Canal/Surface irrigation,Surface water,"Canal, tank, groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
18,Assam,299,Dima Hasao,Surface irrigation,Surface water,"Canal, river, shallow groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
20,Jharkhand,326,Dumka,Well/Tube well,Groundwater,"Ponds, wells, tube wells",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
7,Delhi,78,East,Tube well,Groundwater,"Tube well, canal",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
17,Meghalaya,740,Eastern West Khasi Hills,Surface irrigation,Surface water,"Streams, springs",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
28,Andhra Pradesh,505,East Godavari,Borewell/Tube well,Groundwater,"Canal, Tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
17,Meghalaya,274,East Khasi Hills,Surface irrigation,Surface water,"Streams, springs",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
20,Jharkhand,327,East Singhbum,Well/Tube well,Groundwater,"Ponds, wells, tube wells",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
27,Maharashtra,475,Gadchiroli,Borewell/Tube well,Groundwater,"Canal, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
21,Odisha,353,Gajapati,Canal/Surface irrigation,Surface water,"Canal, tank, groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
1,Jammu And Kashmir,626,Ganderbal,Mixed/Unknown,Unknown,Not specified,PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
22,Chhattisgarh,734,Gaurela-Pendra-Marwahi,Canal/Surface irrigation,Surface water,"Canal, tank, groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
20,Jharkhand,329,Giridih,Well/Tube well,Groundwater,"Ponds, wells, tube wells",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
24,Gujarat,675,Gir Somnath,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
18,Assam,287,Goalpara,Surface irrigation,Surface water,"Canal, river, shallow groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
27,Maharashtra,476,Gondia,Borewell/Tube well,Groundwater,"Canal, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
28,Andhra Pradesh,506,Guntur,Borewell/Tube well,Groundwater,"Canal, Tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
18,Assam,709,Hojai,Surface irrigation,Surface water,"Canal, river, shallow groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
19,West Bengal,312,Hooghly,Tube well/Surface irrigation,Mixed,"Tube well, canal",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
